"norm","t","skst","ald","aparch-skst","NA","fix.ald","his"
"395",-0.0615651384479083,-0.0728130994986161,-0.0943758698982841,-0.100686246184696,-0.0589594951214811,-0.0589594951214811,-0.07433726662373,-0.0649477435782891
"396",-0.0624575932927612,-0.0726594864676763,-0.0827193890235563,-0.10041273801937,-0.0620580844118683,-0.0620580844118683,-0.0743179715730448,-0.0649477435782891
"397",-0.0598645493166185,-0.0660873751708678,-0.0655697610415434,-0.0866385670041034,-0.0597509714987683,-0.0597509714987683,-0.0743179715730448,-0.0649477435782891
"398",-0.0567212629616436,-0.0590303502510125,-0.0523153608842135,-0.0705110117039369,-0.0601794035315369,-0.0601794035315369,-0.0743179715730448,-0.0649477435782891
"399",-0.0539868213297223,-0.0533299836201005,-0.0442589594092217,-0.0594613922974342,-0.0575274635125832,-0.0575274635125832,-0.0743179715730448,-0.0649477435782891
"400",-0.0587049121598585,-0.0651390400561779,-0.0869440444160793,-0.0866436902663444,-0.0670984565789911,-0.0670984565789911,-0.0743179715730448,-0.0649477435782891
"401",-0.0575114292153494,-0.0620163101762733,-0.071439658150935,-0.0814511682201114,-0.0630090933905003,-0.0630090933905003,-0.0743584770082267,-0.0654899436895063
"402",-0.0546065512740397,-0.0556689782178282,-0.0563080919026652,-0.0686541483590299,-0.0671936021089023,-0.0671936021089023,-0.0743584770082267,-0.0654899436895063
"403",-0.05200092136076,-0.0503597334611805,-0.0465641846975803,-0.0572481238780928,-0.060670527761927,-0.060670527761927,-0.0743584770082267,-0.0654899436895063
"404",-0.0545931472873718,-0.0577734434605525,-0.0688824058894962,-0.0776671911033489,-0.0705478571432622,-0.0705478571432622,-0.0743584770082267,-0.0654899436895063
"405",-0.0520500910201203,-0.0522787730252883,-0.0545536158995675,-0.0646440851223713,-0.0624382087868116,-0.0624382087868116,-0.0743584770082267,-0.0654899436895063
"406",-0.0500325214857734,-0.048411727457933,-0.0477229961512967,-0.0622769886676346,-0.0667299143410171,-0.0667299143410171,-0.0742511023871216,-0.0654899436895063
"407",-0.0627158159705813,-0.0764744720082124,-0.169358238713466,-0.0974191847259066,-0.06411350926022,-0.06411350926022,-0.0742511023871216,-0.0654899436895063
"408",-0.0739106566017114,-0.0930918393008186,-0.126744864195491,-0.122147597307687,-0.0728579172971367,-0.0728579172971367,-0.0742511023871216,-0.0654899436895063
"409",-0.0712571825203215,-0.0848316833108188,-0.0910475263015625,-0.108051892992762,-0.0703966172035578,-0.0703966172035578,-0.0742511023871216,-0.0654899436895063
"410",-0.0678546895022233,-0.0762393984425799,-0.0697755023291574,-0.0926291706421836,-0.0699068639127522,-0.0699068639127522,-0.0742511023871216,-0.0654899436895063
"411",-0.0639896040343,-0.0675981098603812,-0.0544790020779148,-0.0765391681937386,-0.0677971368051641,-0.0677971368051641,-0.0741832905196432,-0.0654899436895063
"412",-0.0607869460271023,-0.0610149484178825,-0.0463364905342457,-0.0697179352080657,-0.0664285206340188,-0.0664285206340188,-0.0741832905196432,-0.0654899436895063
"413",-0.0625178552986353,-0.0658987332499538,-0.0748035694907311,-0.0825690436960224,-0.0643673734484291,-0.0643673734484291,-0.0741832905196432,-0.0654899436895063
"414",-0.0627826361510672,-0.0667102545157715,-0.0707818254464521,-0.086928710500694,-0.0663993541104634,-0.0663993541104634,-0.0741832905196432,-0.0654899436895063
"415",-0.0611203756041253,-0.0632834227521454,-0.0621507556997114,-0.0824279024831851,-0.0643208153739554,-0.0643208153739554,-0.0741832905196432,-0.0654899436895063
"416",-0.0688473168521156,-0.0798285087004032,-0.107478004615313,-0.105642356317602,-0.0667824414684685,-0.0667824414684685,-0.0744300380705357,-0.0654899436895063
"417",-0.0650993884725111,-0.0709760873330797,-0.0768681563162644,-0.0857205526337112,-0.0680597355369568,-0.0680597355369568,-0.0744300380705357,-0.0654899436895063
"418",-0.0632814566799613,-0.0668928319947625,-0.0655439956765607,-0.0819814115698922,-0.0639680765958827,-0.0639680765958827,-0.0744300380705357,-0.0654899436895063
"419",-0.0671715099682732,-0.0751846582569187,-0.0873847069249627,-0.0973882433593232,-0.0666997215330411,-0.0666997215330411,-0.0744300380705357,-0.0654899436895063
"420",-0.0633886009581359,-0.0667189185329325,-0.0649374002762167,-0.0775295319557804,-0.0663932706839514,-0.0663932706839514,-0.0744300380705357,-0.0654899436895063
"421",-0.0855603232782031,-0.10877031912494,-0.18173714228491,-0.140063623099047,-0.091360818659918,-0.091360818659918,-0.0743564507631066,-0.0654899436895063
"422",-0.0804706707101062,-0.0954346826190501,-0.118601884378137,-0.112833471382348,-0.0811470316535532,-0.0811470316535532,-0.0743564507631066,-0.0654899436895063
"423",-0.0845377404920082,-0.100588766691669,-0.114132066192027,-0.126576514332096,-0.0857243021713097,-0.0857243021713097,-0.0743564507631066,-0.0654899436895063
"424",-0.083451236165054,-0.0961307733255549,-0.0972201531866099,-0.122485923046146,-0.0843136881967216,-0.0843136881967216,-0.0743564507631066,-0.0654899436895063
"425",-0.0784589464273076,-0.0848985405707755,-0.0734281137506147,-0.103095039436703,-0.0859279426814821,-0.0859279426814821,-0.0743564507631066,-0.0654899436895063
"426",-0.0739978001452621,-0.0756959025242324,-0.0594451280465619,-0.0899389819546624,-0.0835292640405245,-0.0835292640405245,-0.0743189223546625,-0.0667529212663446
"427",-0.0696316236423986,-0.0672416548587216,-0.0485249844426769,-0.0721661072128773,-0.0814586259032515,-0.0814586259032515,-0.0743189223546625,-0.0667529212663446
"428",-0.0668495142322134,-0.0630588004370206,-0.0498498997852948,-0.0744559124098459,-0.0809905447480593,-0.0809905447480593,-0.0743189223546625,-0.0667529212663446
"429",-0.0631293079635,-0.0565689748702417,-0.0422594409691512,-0.0639145388615551,-0.0766005004068552,-0.0766005004068552,-0.0743189223546625,-0.0667529212663446
"430",-0.0618990967352067,-0.0565778379600079,-0.0566765549175523,-0.0688105022308978,-0.0747142321688962,-0.0747142321688962,-0.0743189223546625,-0.0667529212663446
"431",-0.0598569706627834,-0.054173240193205,-0.0538922431648055,-0.0674297408686911,-0.0736590228305423,-0.0736590228305423,-0.0746192568444562,-0.0667529212663446
"432",-0.0568561658035621,-0.0492267470230323,-0.0453279446296027,-0.0572170777274362,-0.0714612459058516,-0.0714612459058516,-0.0746192568444562,-0.0667529212663446
"433",-0.0576023842257213,-0.0545626505006269,-0.062196764780516,-0.0739424327253466,-0.0751114864879107,-0.0751114864879107,-0.0746192568444562,-0.0667529212663446
"434",-0.0649941524874889,-0.0736616866559048,-0.0956109613894945,-0.103503830002806,-0.0815479387911614,-0.0815479387911614,-0.0746192568444562,-0.0667529212663446
"435",-0.0623031538954997,-0.0672265031766491,-0.0733679356895904,-0.0899385886855414,-0.0755942649960169,-0.0755942649960169,-0.0746192568444562,-0.0667529212663446
"436",-0.0697259603948644,-0.0821225302652393,-0.0983689611891547,-0.115244140231883,-0.0915120844187293,-0.0915120844187293,-0.0751030247858057,-0.0667529212663446
"437",-0.0837005106162118,-0.104997712460235,-0.124755085024065,-0.146710587770633,-0.0990291534045081,-0.0990291534045081,-0.0751030247858057,-0.0667529212663446
"438",-0.0796070969770461,-0.0938050456468556,-0.0910223742437098,-0.12319746879786,-0.0932633960870912,-0.0932633960870912,-0.0751030247858057,-0.0667529212663446
"439",-0.0751935519315402,-0.0832947410857253,-0.0699625153401418,-0.102052961564527,-0.092789457104728,-0.092789457104728,-0.0751030247858057,-0.0667529212663446
"440",-0.0781642381794845,-0.088904271621615,-0.0932964069672453,-0.118949040681311,-0.0994590305091666,-0.0994590305091666,-0.0751030247858057,-0.0667529212663446
"441",-0.112416355727483,-0.144533875132028,-0.213007274514472,-0.186389338369159,-0.127219820930349,-0.127219820930349,-0.0758638276119271,-0.0667529212663446
"442",-0.118045469646859,-0.147831635617946,-0.162796183983131,-0.196548281224184,-0.134178777229295,-0.134178777229295,-0.0758638276119271,-0.0667529212663446
"443",-0.119197547726748,-0.144414226933951,-0.147658081723194,-0.191252465883486,-0.129078916401799,-0.129078916401799,-0.0758638276119271,-0.0667529212663446
"444",-0.114280267999155,-0.131647513034545,-0.11521612422609,-0.172712677162834,-0.143557834810449,-0.143557834810449,-0.0758638276119271,-0.0667529212663446
"445",-0.113110324840756,-0.127929955593765,-0.113710652956118,-0.171468215501185,-0.137074543655909,-0.137074543655909,-0.0758638276119271,-0.0667529212663446
"446",-0.110745248601988,-0.122460324513033,-0.106871865920876,-0.16599732217628,-0.143961386059753,-0.143961386059753,-0.0760785241985468,-0.0667529212663446
"447",-0.102773681521635,-0.106201825624723,-0.0784459855406419,-0.129479894252562,-0.132249768404757,-0.132249768404757,-0.0760785241985468,-0.0667529212663446
"448",-0.108915357185828,-0.121599595519872,-0.149338954516373,-0.159992144227345,-0.150347732839038,-0.150347732839038,-0.0760785241985468,-0.0667529212663446
"449",-0.101634155501538,-0.106545049544138,-0.104125480399764,-0.132149869507714,-0.135313067673235,-0.135313067673235,-0.0760785241985468,-0.0667529212663446
"450",-0.0979513633704499,-0.100345455807651,-0.0940097574651965,-0.126701168731315,-0.13501820597389,-0.13501820597389,-0.0760785241985468,-0.0667529212663446
"451",-0.0969137397213766,-0.100289120936099,-0.10724927888891,-0.130969288811695,-0.133029094440212,-0.133029094440212,-0.0762642527716598,-0.0674001503739805
"452",-0.0978743489260988,-0.10424003773991,-0.1208051474151,-0.139474494454528,-0.132983231357571,-0.132983231357571,-0.0762642527716598,-0.0674001503739805
"453",-0.0923870138563878,-0.0936172026856426,-0.0909867944009926,-0.119904615261771,-0.129465859410024,-0.129465859410024,-0.0762642527716598,-0.0674001503739805
"454",-0.0962613909865147,-0.104649363684433,-0.115215254170279,-0.142095979322122,-0.139958326300961,-0.139958326300961,-0.0762642527716598,-0.0674001503739805
"455",-0.0909638541693158,-0.0939539627443967,-0.0880353222927353,-0.121719915767143,-0.126837848819249,-0.126837848819249,-0.0762642527716598,-0.0674001503739805
"456",-0.0959567625041684,-0.11029204054765,-0.156359326077395,-0.14138197612525,-0.1300656135005,-0.1300656135005,-0.0762795629040122,-0.0674001503739805
"457",-0.0903840306385791,-0.0991929585308774,-0.109062891297393,-0.119028014312715,-0.126035780686234,-0.126035780686234,-0.0762795629040122,-0.0674001503739805
"458",-0.0849738484775078,-0.0889762858471979,-0.0814377702844776,-0.100163327911168,-0.121110054533665,-0.121110054533665,-0.0762795629040122,-0.0674001503739805
"459",-0.0797395033688139,-0.0794920036194012,-0.0633977929562544,-0.0825100315682733,-0.116821759616711,-0.116821759616711,-0.0762795629040122,-0.0674001503739805
"460",-0.0767653303032039,-0.0754554040197262,-0.0663172781350363,-0.0831738840430457,-0.111787216201591,-0.111787216201591,-0.0762795629040122,-0.0674001503739805
"461",-0.073878011982472,-0.0677464077214254,-0.0633836349590923,-0.0858099796778859,-0.11401686587345,-0.11401686587345,-0.0766216159413524,-0.0674001503739805
"462",-0.104166046449725,-0.134802775405102,-0.27951624610604,-0.168571753856751,-0.135871251783098,-0.135871251783098,-0.0766216159413524,-0.0674001503739805
"463",-0.0974836089453673,-0.117352984948424,-0.175958335321418,-0.138445841824616,-0.12463600046526,-0.12463600046526,-0.0766216159413524,-0.0674001503739805
"464",-0.0968746299705062,-0.113124458621935,-0.134492483639486,-0.139477195758641,-0.123105306882296,-0.123105306882296,-0.0766216159413524,-0.0674001503739805
"465",-0.094642255959362,-0.106984594413871,-0.110342737574542,-0.137455168252929,-0.130470851807077,-0.130470851807077,-0.0766216159413524,-0.0674001503739805
"466",-0.0884253538317459,-0.0980573702721653,-0.0814144267737788,-0.110704132205046,-0.118186165719525,-0.118186165719525,-0.0767065868132942,-0.0674001503739805
"467",-0.0832785094149148,-0.0881749560312276,-0.0672619415950809,-0.0985695280099992,-0.120703846158433,-0.120703846158433,-0.0767065868132942,-0.0674001503739805
"468",-0.0859320081397153,-0.0953565231276079,-0.146549073300504,-0.117697601543076,-0.112609271610149,-0.112609271610149,-0.0767065868132942,-0.0674001503739805
"469",-0.0814298369808086,-0.0867184274099595,-0.104934891147444,-0.106518149719356,-0.120734970885872,-0.120734970885872,-0.0767065868132942,-0.0674001503739805
"470",-0.0767988444483102,-0.0781465273322527,-0.0793247767685061,-0.0935468259485327,-0.108568189217991,-0.108568189217991,-0.0767065868132942,-0.0674001503739805
"471",-0.0749101121681097,-0.075991291736047,-0.0758286305128955,-0.0948214642913556,-0.107957394316881,-0.107957394316881,-0.0765276394024438,-0.0674001503739805
"472",-0.0774760794721154,-0.0836665202971804,-0.103881821267179,-0.11011155214361,-0.1049068392304,-0.1049068392304,-0.0765276394024438,-0.0674001503739805
"473",-0.0728772124363269,-0.0747437249984982,-0.0773264457485138,-0.0909325531119388,-0.106116970135469,-0.106116970135469,-0.0765276394024438,-0.0674001503739805
"474",-0.0694326045502435,-0.0687594765676701,-0.0640439937897097,-0.0851239474528718,-0.0999180489353529,-0.0999180489353529,-0.0765276394024438,-0.0674001503739805
"475",-0.0679373778819751,-0.0673987117517299,-0.0663770340299286,-0.0865408534647074,-0.0965188150976905,-0.0965188150976905,-0.0765276394024438,-0.0674001503739805
"476",-0.0642079398486271,-0.0606763987231336,-0.0534541610166114,-0.0708436101189237,-0.0939958438327308,-0.0939958438327308,-0.077084683707979,-0.0688043246578007
"477",-0.0609731025329419,-0.0552400963565783,-0.0458115232351528,-0.0616424856556831,-0.0887669009776986,-0.0887669009776986,-0.077084683707979,-0.0688043246578007
"478",-0.0867246328077304,-0.113025503191548,-0.295653756534251,-0.143246090318937,-0.114870886551184,-0.114870886551184,-0.077084683707979,-0.0688043246578007
"479",-0.0825916272498533,-0.102198367494451,-0.181724542387484,-0.124353031374881,-0.100649683999197,-0.100649683999197,-0.077084683707979,-0.0688043246578007
"480",-0.0807793113343871,-0.0967764486414254,-0.130309803971039,-0.122622730123159,-0.114083591694596,-0.114083591694596,-0.077084683707979,-0.0688043246578007
"481",-0.08727578682309,-0.107224909486447,-0.125401453268857,-0.144645729582498,-0.113518360772003,-0.113518360772003,-0.0776950421883678,-0.0688043246578007
"482",-0.108681614731667,-0.140712202695913,-0.166695439610277,-0.189591794829619,-0.14079596496253,-0.14079596496253,-0.0776950421883678,-0.0688043246578007
"483",-0.118599757626717,-0.153318571781276,-0.16200740090847,-0.209038252651519,-0.147679025062157,-0.147679025062157,-0.0776950421883678,-0.0688043246578007
"484",-0.111688128813667,-0.137274534309433,-0.120332018385026,-0.17776055423899,-0.143446578678539,-0.143446578678539,-0.0776950421883678,-0.0688043246578007
"485",-0.107640637044514,-0.127831885354127,-0.109789290131584,-0.163190666910647,-0.135895185180646,-0.135895185180646,-0.0776950421883678,-0.0688043246578007
"486",-0.107846452828428,-0.127222420660295,-0.136271729414741,-0.165738134305359,-0.136652450093269,-0.136652450093269,-0.0778073839797606,-0.0688043246578007
"487",-0.101670104437923,-0.114755250023078,-0.104263240772504,-0.144945992429693,-0.137657967206329,-0.137657967206329,-0.0778073839797606,-0.0688043246578007
"488",-0.0995178397013124,-0.111258019249626,-0.0999732677255672,-0.145591665359234,-0.135805189096497,-0.135805189096497,-0.0778073839797606,-0.0688043246578007
"489",-0.0927523746441701,-0.0982872621355163,-0.0759183614645111,-0.114819685291155,-0.128353095696997,-0.128353095696997,-0.0778073839797606,-0.0688043246578007
"490",-0.0869525311614745,-0.0878695492759291,-0.0623284042746436,-0.0987597673246417,-0.125404547030194,-0.125404547030194,-0.0778073839797606,-0.0688043246578007
"491",-0.0853881841114929,-0.0873031836682161,-0.0904052659767294,-0.105959416006986,-0.118374045006001,-0.118374045006001,-0.0782772869509505,-0.0688043246578007
"492",-0.0829865817155235,-0.0845077452235143,-0.0849683939904712,-0.106360334082196,-0.118342997220436,-0.118342997220436,-0.0782772869509505,-0.0688043246578007
"493",-0.0795032765782308,-0.0792485277103601,-0.0738934788989429,-0.102564640369067,-0.117132538067902,-0.117132538067902,-0.0782772869509505,-0.0688043246578007
"494",-0.0747557494592169,-0.0709785071553561,-0.05878469606767,-0.0832764159461606,-0.109543484112781,-0.109543484112781,-0.0782772869509505,-0.0688043246578007
"495",-0.0987145983756355,-0.12501648920706,-0.265119280233989,-0.158251904385524,-0.137032042851527,-0.137032042851527,-0.0782772869509505,-0.0688043246578007
"496",-0.101634859950329,-0.127117878432811,-0.18639705642421,-0.168021187775563,-0.133066269684756,-0.133066269684756,-0.0782877491753629,-0.0688043246578007
"497",-0.109069670118237,-0.137251804894387,-0.171752905622003,-0.183969576865133,-0.131528788945783,-0.131528788945783,-0.0782877491753629,-0.0688043246578007
"498",-0.102109166636975,-0.121809918946603,-0.122610376028122,-0.152776834498518,-0.137461869174996,-0.137461869174996,-0.0782877491753629,-0.0688043246578007
"499",-0.0953039353238048,-0.107664836704352,-0.0899460464597182,-0.122834599820864,-0.123927251366886,-0.123927251366886,-0.0782877491753629,-0.0688043246578007
"500",-0.0936007739168139,-0.104647096228383,-0.104424982696958,-0.126344799914064,-0.124621982113971,-0.124621982113971,-0.0782877491753629,-0.0688043246578007
"501",-0.0878750362981476,-0.0934903128239261,-0.0790835288429561,-0.105945131828748,-0.120476256490314,-0.120476256490314,-0.0783858344287618,-0.0691117976176839
"502",-0.0827794334832569,-0.0842299787865131,-0.0659105490074242,-0.0945059562686481,-0.118454617683511,-0.118454617683511,-0.0783858344287618,-0.0691117976176839
"503",-0.078161822022677,-0.0762465037968999,-0.0561835613038717,-0.0833731518295222,-0.111033161135884,-0.111033161135884,-0.0783858344287618,-0.0691117976176839
"504",-0.0783490944873248,-0.0799129444500337,-0.081334784598711,-0.100517937754901,-0.11840198632613,-0.11840198632613,-0.0783858344287618,-0.0691117976176839
"505",-0.0754392536044102,-0.0754624243754949,-0.073481152911218,-0.0959694163647478,-0.107049690808733,-0.107049690808733,-0.0783858344287618,-0.0691117976176839
"506",-0.0721090067746586,-0.0701731406572992,-0.0649495627049721,-0.0910166642653257,-0.11342440350269,-0.11342440350269,-0.0783149959504945,-0.0691117976176839
"507",-0.0681362070679291,-0.0633215941136972,-0.0531062554242028,-0.0761148784853271,-0.101826131405244,-0.101826131405244,-0.0783149959504945,-0.0691117976176839
"508",-0.0712178292938852,-0.0738350391179847,-0.134716765831065,-0.0963206891332204,-0.103282344012624,-0.103282344012624,-0.0783149959504945,-0.0691117976176839
"509",-0.0679985958121758,-0.0679782182501399,-0.0981700365090616,-0.086392359934495,-0.0998958153463215,-0.0998958153463215,-0.0783149959504945,-0.0691117976176839
"510",-0.0723457908635088,-0.0793655073528504,-0.105936884703652,-0.105967440857739,-0.097858290678362,-0.097858290678362,-0.0783149959504945,-0.0691117976176839
"511",-0.0684207543681277,-0.0713704307723646,-0.0795340520133002,-0.0879048610025777,-0.0982846902880744,-0.0982846902880744,-0.0782958899541028,-0.0691117976176839
"512",-0.0652207518058308,-0.0653755186235754,-0.0651744631558195,-0.0810825898308715,-0.0936636364441215,-0.0936636364441215,-0.0782958899541028,-0.0691117976176839
"513",-0.0663679130896222,-0.0694543738100886,-0.0820810207484435,-0.0913939984052004,-0.0903931518383045,-0.0903931518383045,-0.0782958899541028,-0.0691117976176839
"514",-0.0633244883397543,-0.063592939477497,-0.0659104599188766,-0.0803396454697195,-0.090249616896386,-0.090249616896386,-0.0782958899541028,-0.0691117976176839
"515",-0.0600178829386162,-0.05734770015039,-0.0536113561320365,-0.0673822355045518,-0.0856280796382757,-0.0856280796382757,-0.0782958899541028,-0.0691117976176839
"516",-0.0595708529847174,-0.0581647219516097,-0.0635269821828236,-0.0733562042630305,-0.0828733086836933,-0.0828733086836933,-0.0784783957138714,-0.0691117976176839
"517",-0.080341489026413,-0.102285037576606,-0.162531418957956,-0.132524199106414,-0.107212861509349,-0.107212861509349,-0.0784783957138714,-0.0691117976176839
"518",-0.080248001312704,-0.0991686165293009,-0.123921895557438,-0.129927609999419,-0.0948126387814637,-0.0948126387814637,-0.0784783957138714,-0.0691117976176839
"519",-0.0768979450456875,-0.0907770173070181,-0.0941174584730124,-0.115160922900699,-0.101181346341889,-0.101181346341889,-0.0784783957138714,-0.0691117976176839
"520",-0.0726353692850183,-0.0813205390427365,-0.0723431434010854,-0.0955933724548326,-0.0920325521998924,-0.0920325521998924,-0.0784783957138714,-0.0691117976176839
"521",-0.0686381360429537,-0.0729079105339648,-0.0587741090282196,-0.0787593853678321,-0.0925919871652654,-0.0925919871652654,-0.0783595765332141,-0.0691117976176839
"522",-0.0681457901153541,-0.0726694641578647,-0.0677149390821833,-0.0893880445216135,-0.0924250351541248,-0.0924250351541248,-0.0783595765332141,-0.0691117976176839
"523",-0.0645823546651915,-0.0655628452755113,-0.0550353790855351,-0.0751571440966153,-0.0867334828887595,-0.0867334828887595,-0.0783595765332141,-0.0691117976176839
"524",-0.0612071273752213,-0.059137336374852,-0.046120032693576,-0.0621351273813816,-0.0852846702063378,-0.0852846702063378,-0.0783595765332141,-0.0691117976176839
"525",-0.0600863633101533,-0.0583926771554319,-0.0533852769594328,-0.0709452025711654,-0.0849512684055228,-0.0849512684055228,-0.0783595765332141,-0.0691117976176839
"526",-0.0570801705292478,-0.052882258896293,-0.0453703166451267,-0.0614166133304192,-0.0789016122160388,-0.0789016122160388,-0.0782812556184201,-0.0691864858951468
"527",-0.0717797917585077,-0.0877134340222094,-0.245795822414553,-0.108981837100901,-0.0810777801730178,-0.0810777801730178,-0.0782812556184201,-0.0691864858951468
"528",-0.0677236529783171,-0.0781798260397475,-0.156722709533542,-0.0883407100415926,-0.0841874079257411,-0.0841874079257411,-0.0782812556184201,-0.0691864858951468
"529",-0.0679268480326269,-0.0776882540069703,-0.114189031268178,-0.0942826931539202,-0.0776177774803827,-0.0776177774803827,-0.0782812556184201,-0.0691864858951468
"530",-0.0655447780367384,-0.0722249699734187,-0.0864977183197526,-0.0876045061533789,-0.0806428772164699,-0.0806428772164699,-0.0782812556184201,-0.0691864858951468
"531",-0.0621011215461675,-0.0649317360698928,-0.0717628094680485,-0.0723432717142176,-0.0748608827509811,-0.0748608827509811,-0.0783520218085309,-0.0691864858951468
"532",-0.0597513948992607,-0.060378462297824,-0.060305062328257,-0.0681634266790711,-0.0738866971031348,-0.0738866971031348,-0.0783520218085309,-0.0691864858951468
"533",-0.0567848325550355,-0.0546294429347033,-0.0492231675860578,-0.0596482324172648,-0.0714313598940143,-0.0714313598940143,-0.0783520218085309,-0.0691864858951468
"534",-0.0569616417599796,-0.0567093691219616,-0.057355687831792,-0.0725962937772515,-0.0739167199554335,-0.0739167199554335,-0.0783520218085309,-0.0691864858951468
"535",-0.0564178484818456,-0.0564926836917887,-0.0570300120338244,-0.0747914465021215,-0.0687575612688607,-0.0687575612688607,-0.0783520218085309,-0.0691864858951468
"536",-0.0540397107114302,-0.052012329195521,-0.0481715828079002,-0.0689933529143265,-0.072176983941353,-0.072176983941353,-0.0784247293733856,-0.0691864858951468
"537",-0.0544104764287868,-0.0543375157606958,-0.0559157907673814,-0.0780141241136546,-0.0700430310059908,-0.0700430310059908,-0.0784247293733856,-0.0691864858951468
"538",-0.0573825912455497,-0.0618181728692996,-0.0696160421449835,-0.0889399036387453,-0.068596921829923,-0.068596921829923,-0.0784247293733856,-0.0691864858951468
"539",-0.0548517104098294,-0.0563648920934266,-0.0566268384113251,-0.0756442340529891,-0.0694575583250947,-0.0694575583250947,-0.0784247293733856,-0.0691864858951468
"540",-0.0524524087221128,-0.0515071434569454,-0.0472015370504649,-0.0677668991201534,-0.0658178533988343,-0.0658178533988343,-0.0784247293733856,-0.0691864858951468
"541",-0.0505677267816908,-0.0480121691562782,-0.042954326123742,-0.0618665377827879,-0.0636092071797575,-0.0636092071797575,-0.0785969269750924,-0.0691864858951468
"542",-0.0499644513818419,-0.0477279584799172,-0.0463560009223582,-0.0634962403364344,-0.0620500496234716,-0.0620500496234716,-0.0785969269750924,-0.0691864858951468
"543",-0.0486290310615903,-0.0456647703389199,-0.043547067462821,-0.0640047346891194,-0.0636412462931764,-0.0636412462931764,-0.0785969269750924,-0.0691864858951468
"544",-0.0877910930820871,-0.116557518039921,-0.362583889640864,-0.142903670115941,-0.0911855215727089,-0.0911855215727089,-0.0785969269750924,-0.0691864858951468
"545",-0.0824471383390712,-0.10319880799106,-0.22109753133435,-0.11531235172752,-0.0806632004028495,-0.0806632004028495,-0.0785969269750924,-0.0691864858951468
"546",-0.0773747258398872,-0.0914196146423651,-0.146612535426475,-0.092322483318361,-0.0835163566811536,-0.0835163566811536,-0.0784915296452716,-0.0691864858951468
"547",-0.0728267261421206,-0.0813950869561815,-0.104100632751137,-0.0746106509844775,-0.0761155663162648,-0.0761155663162648,-0.0784915296452716,-0.0691864858951468
"548",-0.0703630247589522,-0.0762218472685033,-0.0836496509266915,-0.0761669748590057,-0.0760609361011363,-0.0760609361011363,-0.0784915296452716,-0.0691864858951468
"549",-0.067275193463957,-0.0701372601197943,-0.0691458564236506,-0.075028081637169,-0.0759985528151667,-0.0759985528151667,-0.0784915296452716,-0.0691864858951468
"550",-0.0640718122632267,-0.0640004222819662,-0.0574737220319313,-0.0676493575537162,-0.0709201490565356,-0.0709201490565356,-0.0784915296452716,-0.0691864858951468
"551",-0.0630958499699965,-0.0633761866787562,-0.0610066174844426,-0.0770592758074993,-0.0768291271577483,-0.0768291271577483,-0.0783100466412912,-0.0690639247095822
"552",-0.0598571675000959,-0.057269366908945,-0.0506124875287614,-0.0665338654290719,-0.0696654855466156,-0.0696654855466156,-0.0783100466412912,-0.0690639247095822
"553",-0.0568744442190099,-0.0518856873093077,-0.0429353084276822,-0.0552224231021156,-0.0699025574859283,-0.0699025574859283,-0.0783100466412912,-0.0690639247095822
"554",-0.0543582519529772,-0.0477793113945724,-0.0392757779223685,-0.0532053485609634,-0.0663937638389383,-0.0663937638389383,-0.0783100466412912,-0.0690639247095822
"555",-0.054608630373619,-0.0508911224404984,-0.0613961262642293,-0.0632818396127289,-0.0647762898243205,-0.0647762898243205,-0.0783100466412912,-0.0690639247095822
"556",-0.0523594130857684,-0.0470571144907899,-0.0515710857233184,-0.0570211598170545,-0.0645324118303034,-0.0645324118303034,-0.0782548811962387,-0.0690639247095822
"557",-0.0500040555994132,-0.0429690718647884,-0.0435816099463056,-0.0479772074644703,-0.0613983730316494,-0.0613983730316494,-0.0782548811962387,-0.0690639247095822
"558",-0.0503872577807261,-0.0462406274765328,-0.0565465691696415,-0.0574311690490572,-0.0603297539655275,-0.0603297539655275,-0.0782548811962387,-0.0690639247095822
"559",-0.0482626363596287,-0.0424694880012658,-0.0476548615508012,-0.0528818482946874,-0.0608095667067302,-0.0608095667067302,-0.0782548811962387,-0.0690639247095822
"560",-0.0470061062419465,-0.0409691774175757,-0.0451138629966014,-0.0520805102994176,-0.0567755849645222,-0.0567755849645222,-0.0782548811962387,-0.0690639247095822
"561",-0.0455686038489602,-0.0389430286185782,-0.0419173616088896,-0.0495117801297878,-0.0572759833824204,-0.0572759833824204,-0.0782897130955804,-0.0690639247095822
"562",-0.0446318594833238,-0.0383599157292828,-0.0420165239991167,-0.0538048334449203,-0.0566570477473398,-0.0566570477473398,-0.0782897130955804,-0.0690639247095822
"563",-0.0430015061598992,-0.0356885607465547,-0.0377861277705215,-0.0506470135768321,-0.0545357032368972,-0.0545357032368972,-0.0782897130955804,-0.0690639247095822
"564",-0.0415600269237176,-0.0334646562436701,-0.0348271209109166,-0.0455796275409144,-0.0525739734978064,-0.0525739734978064,-0.0782897130955804,-0.0690639247095822
"565",-0.0434244335466229,-0.0409269259928399,-0.053303454217792,-0.0612857968072103,-0.057392795057411,-0.057392795057411,-0.0782897130955804,-0.0690639247095822
"566",-0.0422853434308907,-0.0388595069696675,-0.0469242993232002,-0.0564244234519112,-0.0523623361821845,-0.0523623361821845,-0.0784798493626288,-0.0690639247095822
